index,user_id,item_id,playtime_forever
5125870,76561198128042989,33930,139094
1927966,PonPonPony,236390,138906
1043372,HamWich222,730,138810
359814,CJS1337s,730,138774
4354727,76561198045395821,4000,138774
3620108,Train_Wreck,240,138756
996364,76561198010653835,230410,138743
4185066,kryster,240,138712
3080160,nnotzsb,218620,138659
3279744,76561198115281134,4000,138596
4047492,76561198015240666,240,138549
910316,xDrkx,730,138491
2673105,thisurlisaspah,4000,138407
4513734,LordJackington,230410,138373
3441388,The_Aussie_Gamer,236390,138271
535414,76561198016458849,34030,138267
1319585,mudcrabwarrior,730,138251
1967525,EzPzHaveFun,10,138168
3582335,76561198074407307,218230,137950
4888671,76561198079345624,4000,137945
2316916,LitteraeBoone,238960,137936
486083,uzicide,730,137924
3835280,Snook,240,137890
163113,LordJacques,72850,137890
1599130,mansuhn,230410,137842
4735365,Gutzen,212180,137795
3740237,althanoob,730,137710
2856558,KingKeenz,730,137674
2133284,immizen,730,137548
4779125,NoTimeToWastHere,222520,137520
371740,Someguywhomakesstoof,4000,137495
3307585,76561198049210303,17480,137476
4934576,viljavaltterinen,730,137448
3013298,2390746539217,4000,137334
825471,76561198087515956,730,137025
878668,Dilberto3000,4000,136985
513020,yay853482185,301520,136929
997058,eyb0ssman,730,136862
2777417,76561198066049729,730,136806
199562,76561198040641436,4000,136719
2705398,76561198000841936,240,136638
4334317,xxrileyyzz,4000,136625
4899687,SleepyMate,730,136565
4815487,76561198073744900,222520,136539
2592495,76561197993640717,107410,136522
2417378,ishitpinklolllies,730,136520
1417111,76561198032091115,385770,136366
2632509,76561198084127598,237310,136332
713526,76561198028699280,107410,136310
236265,76561198054336060,72850,136267
3101409,xfactor7115,48700,136247
1735122,arcanesage,212160,136214
2997788,MeGoring,730,136180
4280651,76561198041778707,730,136098
224941,iSkulz,113400,136094
317228,76561198047697394,335240,136078
5120979,unkoldolan1,730,135920
4332679,JF-Fuzion,4000,135874
3396193,blackwood208,4000,135873
3491027,suckmynya,234330,135865
263821,leftclickill,240,135821
1442492,PyrusZodiac,730,135768
294870,whiteisthenewblack,200210,135686
1116342,76561198009729086,33930,135639
3114244,76561198023475537,4000,135561
275678,EclipseProduction,215080,135545
1514854,savvy1909,4000,135499
3670654,vaganykarc,730,135448
83643,notbudds,4000,135263
4764431,76561198071116663,211820,135222
1005072,76561198033233200,238960,135198
2527202,76561197981942488,240,135193
3245334,Quantzzz,730,135191
274087,76561197986552406,240,135023
4428287,jqinnewsteam,203770,134987
3976874,BigAls,240,134918
1515452,76561198080917966,218230,134910
4556732,76561198059132464,4000,134899
3411935,76561198057775965,4000,134895
1095974,ImM4RK5M4N,730,134850
252034,76561198059817616,730,134806
4026330,76561198010898430,10540,134774
4062996,76561198018093891,10190,134742
439010,stinglock,730,134731
4504132,itsnguyenbrah,730,134715
1316469,76561198019019838,363970,134697
1534310,Shad0wlord,730,134683
1466382,matthewalejandro,730,134644
884273,291129112911291129112911,105600,134618
2679345,kitty_47,218620,134601
4949851,CaktuzzAmpurra,238960,134595
524247,spiderwizard2,4000,134529
1898410,pjc001,25910,134501
106312,Chockie,730,134416
4932386,Phunky_,107410,134414
4006390,invaderkap,214850,134278
3729167,76561198079559689,8930,134257
519376,guikirby,218620,134254
1717078,DONTFUCKINGCLICKTHIS,265610,134223
2511325,NotFallow,730,134189
2855478,kodell,230410,134113
450578,MyCuntDotComDotAu,4000,134074
4563912,yotuic,730,134064
238291,Qu_Boy,730,134050
3431758,customisedforsure,107410,133999
496290,Wellsie183,730,133707
1061287,76561198096562087,4000,133632
2012466,76561198046669472,4000,133603
3363555,koddles,730,133505
2410722,76561198046710527,730,133497
2476522,eldoubleu,730,133445
2604219,Refrayhack,730,133436
2051623,00454211432342,730,133397
732956,76561198085722243,730,133389
3324968,SA1NTSFL0W,730,133302
3185280,watchudoin,4000,133265
5146602,76561198201253170,8930,133235
3438433,Sokiwi,730,133232
513399,76561198057283559,230410,133230
3882035,76561197976546912,107410,133185
4989114,YaLTeR3,4000,133184
822436,n00bsh0t,244210,133078
336541,PandaCorn666,4000,133055
532881,EpsiloN22,4000,133048
1941236,cooGii,10,132916
3250234,76561198056970554,200210,132895
1238989,76561198049523494,22130,132827
423117,76561198085601351,4000,132790
2969942,76561198044605552,730,132748
3317483,TheRevenant,8930,132743
1524435,HOGANKWOK,730,132650
976385,76561197981425218,300,132540
1166966,76561198071235919,202990,132539
2150599,bassline101,230410,132486
1059895,76561198058230663,346900,132464
2424846,woooooooollen,4000,132444
2468221,EcoKitty,730,132434
1668648,76561198026784391,72850,132402
3965380,VINNYWEAPONS28,240,132304
753942,76561198097758931,4000,132209
3855909,76561197970329595,240,132156
2469097,ectopuddingg,39210,132130
1608561,76561198040994679,107410,132063
1746092,76561198060385675,39210,132025
916334,76561198106782017,4000,131969
1473884,kissmytaco,730,131910
690700,FatalJester3,730,131904
329202,76561198071057875,730,131799
3081458,nadrojtaur,240,131636
523861,76561198042024307,4000,131633
2037034,76561198120526129,4000,131622
3449515,76561198093390150,550,131485
149693,76561198043781609,39210,131481
4026950,naked_flame,730,131461
2195799,76561198001349469,4000,131422
3565076,LucarioSakaki,730,131418
4575396,76561198060208894,10,131404
2053420,rcdarkangel,227320,131305
1552282,76561198044613254,363970,131260
4116637,76561198025914231,730,131251
1957664,402553929,730,131199
3561192,76561198038741062,306130,131191
4146857,hawks23,10190,131175
4717599,76561198068397481,730,131171
769441,76561198023634778,230410,131146
3816305,Xemta,252490,131143
160068,EnderRay10420,230410,131095
1655820,FaggotofWisdom,4000,131064
3317069,00True,730,131044
38388,76561198064304806,730,131044
3052993,oShuffle,363970,130987
2275001,76561198054181145,49520,130941
244199,76561198107506517,4000,130849
4896339,76561198079896887,201310,130794
275818,lagschwein,1280,130678
4294121,76561198042422937,216150,130666
2030937,kacciano,730,130661
3254058,76561198006894551,252490,130568
2326609,coopZ_official,730,130549
1368453,76561198008565345,48700,130513
4937208,76561198083155708,4000,130493
2358430,76561198052971839,105600,130493
557196,aushtin,4000,130401
45568,76561198009001563,107410,130368
1387235,frozout,730,130279
3758559,76561197996747515,240,130265
2152087,BatRambo,4000,130180
2091726,anivr1n,730,130136
1907353,TangyProfileLink,730,130067
2741496,JackkSTEAM,730,129995
2802965,RuseOwl,730,129988
4045110,76561198014635088,230410,129959
1436451,76561198065835381,4000,129955
1963387,LOLn1nj4,219640,129952
1392245,damnPacmanbackatitagain,240,129925
3526375,ChrisEWOI,730,129902
1067413,76561198048339806,230410,129765
3217101,bonamb,230410,129738
1825951,Zodrodo,730,129730
3044155,76561198167519974,730,129726
288279,76561198063916425,363970,129673
940393,eternalblast,4000,129631
1029174,76561197991992793,730,129625
1370553,76561198074860147,730,129590
485338,UnknownFusion,4000,129573
354396,BusTurBrown,252490,129566
3821512,76561198076580598,4000,129415
1842598,76561198014406542,4000,129244
2900766,DeadCyngus,4000,129210
1148890,76561198023866280,107410,129188
411143,76561198099650606,730,129168
983035,76561198071717735,730,129123
3902759,Danoli3,218230,129106
3871891,Soupre,240,129014
1209145,sIuttrak,730,128965
812345,723943123,4000,128811
3749545,yvanne,730,128792
4045179,76561198014675998,500,128767
966791,PsychoFire,730,128745
4825775,76561198074477998,730,128714
1320933,76561198067412704,730,128614
4572058,76561198059994333,4000,128598
989798,Aclol0107,730,128595
2550474,76561198024071345,230410,128588
3003374,mr_vile,240,128539
1125735,jbarty,730,128510
3816365,76561198073938058,730,128452
4086996,76561198021534556,65800,128428
4577589,Darkjet15,4000,128390
1314770,mrfreshasian,730,128383
3681980,WARMONGEROUS,4000,128324
457805,thegentlemanjoker,230410,128310
414047,76561198065077477,230410,128281
4087965,_Flyingcow_,730,128257
1255441,76561198074813796,214950,128231
1011763,chillio,730,128186
2010957,76561197960963799,730,128096
405052,76561198017338700,42690,127958
2482230,WaifuActivist,4000,127929
1897355,ohsoshiny,363970,127791
4309643,hhheckle,4000,127689
523060,XiPonds,4000,127631
3188521,FireNoodle,4000,127598
4576353,ronzack,730,127439
4599248,76561198061657991,218230,127390
2842362,76561198036455045,218620,127380
1912888,Reaper_yU,230410,127380
4251363,Wingza,4000,127376
4885815,yammyganggang,113400,127332
1494060,76561198078828166,730,127324
3891588,csw,240,127300
3788395,76561198087430106,730,127280
4805204,pvtswedish,4000,127277
1596499,SPINDLESBA,107410,127245
3228381,Vuonggg,730,127225
1210542,LightningRod,4000,127209
4849058,SOLOMAN151,48700,127154
4533527,Gummtree,237310,127110
4064253,necrobabe,550,126976
4749983,adsky,730,126959
49945,IKillNoobsFirst,730,126915
187029,GiBaPEzLife,730,126915
2065339,AimShootKill,240,126915
623914,thecakeisALy,730,126873
2076452,76561198068463342,363970,126771
2724565,iProbie,240,126727
1867601,76561197971806156,730,126701
948796,Sweetnurs,730,126675
190918,76561198054819876,730,126668
3402033,robinisamazing,33930,126656
652400,anefia,730,126609
4778417,76561198071854485,8930,126597
4672014,76561198065902279,104700,126519
4034992,76561198012396712,48700,126493
4137339,76561198027965386,730,126485
792762,76561198017957749,730,126480
1679318,76561198065663621,730,126363
1529743,76561198020657188,730,126350
2627244,76561198072378985,730,126346
1822192,76561198055362268,236390,126293
597893,dopehat,4000,126219
2651812,76561198041111764,550,126192
3963362,repdota,730,126141
2486054,emersyn,730,126106
812487,CaptMcMurder,4000,125991
4601121,Pingazpingaz,4000,125945
4824382,76561198074366598,4000,125932
1404903,PETEGEE,730,125931
2296015,76561197981872729,282350,125892
3661472,76561198028486713,10,125805
2476312,76561198073573143,4000,125768
189919,066600,4000,125766
1103860,76561198027719152,10190,125741
3334612,DontLinkMeUFuck,730,125666
4740891,Xaviordoes,211820,125665
956006,fastik4321,107410,125641
2143945,skydive1111,730,125622
1252257,76561198056801459,295270,125574
3786293,76561198023600852,550,125426
1802177,Cybs,363970,125424
3983646,76561198003209228,10,125410
179231,76561198007208545,203770,125391
3881515,howdoesitfuckingfeel,240,125340
570986,76561198086791205,4000,125318
1092806,AiSenSlayer,4000,125264
1546215,76561197992542501,306130,125232
4055963,76561198016594121,202990,125226
3430899,GoGoGyro,4000,125219
2659987,ImJustPro,730,125162
3180390,geassguy,107410,125134
2239647,byoso,730,125094
2875600,76561198073794421,730,125093
3441011,DyingDark626,214850,125086
1123366,Jasontermi,730,125060
4317318,76561198043766755,363970,125011
3768458,zomgclan,730,125001
1791717,5343039,240,124978
1595883,py6Spider,730,124906
4853604,Bongholio,4000,124903
484454,76561198044569563,230410,124809
2163550,SuperAnalNoScope,4000,124807
3167878,PabloEso,4000,124798
4269354,SpecialFireBrigade8,4000,124787
833082,SpookyTheNotCuteGhost,4000,124773
1113251,TheScumperJumper,4000,124683
1629163,76561198070346631,4000,124670
3526668,Amazingly,730,124648
3564600,76561198010683934,730,124636
1681716,TheSpartanSlayer117,230410,124632
1891574,76561198042397874,236390,124630
3670512,76561198094417723,730,124590
2125807,76561198070497067,4000,124570
4836221,pouchy21o6,4000,124540
1152768,76561198085567114,4000,124506
3923882,76561197992492147,240,124502
3806050,CookiesForHobos,4000,124482
29040,76561198145436942,107410,124478
2577063,76561198070015725,295270,124377
3762673,WayTooLadsy,730,124372
4433032,76561198050288757,230410,124339
149432,TotallyCleverID,4000,124334
1313614,76561198088930910,243870,124312
2198019,76561198142004550,730,124310
5067932,76561198096678177,313120,124301
5120131,Miami_Max,209170,124236
5121560,76561198122336761,730,124215
4615508,76561198062701680,730,124208
4161404,swagmaster2009,4000,124189
1255989,Master_Pelon,1250,124185
4116953,76561198025964067,550,124155
4355049,76561198045417134,4000,124107
2768964,76561198018528230,730,124076
1398059,76561198060619286,4000,124032
286813,maaatzbr,730,124006
1118019,JakKnifez,4000,123978
2364742,balaiom,238960,123964
1975427,76561198022924823,730,123908
597566,engfoipewng,730,123897
497148,mrfefe,730,123872
1367666,76561198025210935,99900,123867
134624,Denied72,730,123837
211853,HORSE_LEGEND,730,123795
3217037,connorsmeet,4000,123788
606491,Luk3yLuke,730,123784
3446898,sp8i,338340,123764
2953853,mahj-,4000,123756
2929576,fitemeirlfget,4000,123710
3752950,Zane24,240,123684
4027234,Wolfed,240,123611
3393835,76561198044865157,730,123602
2227623,BruteTartarus66,214850,123566
1288320,BigNigR,730,123523
1892664,76561198081845576,237310,123507
58090,omgihaveawebpage,730,123505
1364575,pleaseendmyfuckingsufferingcyka,4000,123466
89440,Camothecomando,386360,123462
2598067,SMIGDEEK,4000,123460
2765230,76561198044126089,200210,123458
1889886,76561198024637554,71270,123417
3242713,arco2001,4000,123380
697127,76561198044455328,730,123345
3365493,SENTRYBALLSTIK,4000,123302
3240789,LolWhyYouReadThis,33930,123252
298186,76561198039866603,4000,123214
3888584,76561197979343730,730,123146
341201,TheInfamousPedobear,730,123132
256526,76561198079817124,730,123122
2393631,demesta,99900,123032
219071,76561198084946995,238960,123001
3455115,FaydOfficial,730,122871
673870,76561198074699163,48700,122845
4773127,iDayzKilla2,107410,122840
3757429,ZEM42,730,122837
163915,hayen-,730,122813
3341990,PubRompah,290080,122805
4659966,Jnmbl,730,122759
3987726,rav33nooo,10,122742
5137828,officialAlex3y,730,122742
2368729,Darkos___,730,122641
1641536,76561198046611297,730,122580
3020475,76561198054927960,4000,122549
3875230,123curssin123,4000,122538
478405,76561198064859777,730,122503
4529320,Th3Yoshi,730,122487
4847783,mushy01,9900,122469
4140128,V1VA,730,122462
2245752,Calem8,730,122329
4890548,76561198079429829,230410,122257
3709532,Wonzy,363970,122218
4096424,arielgnacio,10,122171
3107341,76561197979081612,730,122137
51633,76561198039441595,39210,122063
2951732,76561198080460427,730,122009
1112910,76561198093814775,730,121983
1734244,epicssy,4000,121958
2286852,76561198071178936,1250,121841
1755675,76561197972908857,230410,121805
1006488,76561198096660852,730,121776
1620617,subaru,730,121758
60191,76561198110293299,236390,121740
1205538,76561197993218101,240,121711
5149641,76561198259700036,346110,121694
2004185,berkyjef,417990,121688
2759206,JazzWazz,730,121678
1499260,V6Vice,730,121612
3767790,ILLEATURBRAINS,730,121565
416317,76561198017614917,203770,121539
3636140,pocobetrolling,216150,121474
2043401,76561198050728013,4000,121438
1896659,76561198029305404,8930,121421
1485087,76561198025266324,107410,121418
2395576,76561198082226936,4000,121416
2792988,anticitizen37,730,121404
3789718,76561198147256974,730,121403
3475323,Starven,730,121379
2465220,76561198041878405,230410,121365
849394,ImaMemerxxx,730,121301
3799761,76561198017921179,300,121236
3471357,76561198087184037,4000,121234
3846806,rvphv,240,121217
3737539,yetibaconz,730,121210
3796078,76561198023334177,4000,121208
3798627,76561198000627924,240,121191
2930256,76561198036772520,240,121156
2155077,Us3,49520,121088
797367,76561198063988249,4000,121085
3715231,76561198072251286,730,121062
577139,UltimateTurtle,730,121045
1842670,76561198056577853,4000,121030
1958559,76561198010280507,730,121023
639207,76561198091794114,230410,121007
4017100,76561198009556114,240,120966
3160080,76561198059162959,48700,120928
1232496,Lumaxious,4000,120879
5086570,76561198100396363,4000,120854
3739514,76561197981912358,240,120831
531478,76561198139551265,252490,120818
2759252,camyabish,4000,120776
996783,76561198024853765,730,120775
810115,Ibukismywaifuforlaifu,4000,120735
1678584,TheMadAussieUchiha,4000,120706
255635,Knight-Silver,230410,120671
2067315,1337Akraken,730,120597
2530514,76561198084293747,4000,120589
3854454,76561197969678792,4000,120583
95716,76561198065784635,4000,120513
4165717,Bashmygash,730,120443
575052,daolik,216150,120379
3266049,styletypes,730,120368
1599098,Nuggen,730,120334
3729200,ACExy,730,120329
650943,76561198081009511,4000,120327
785470,76561198042441420,230410,120304
406791,mad1167,4000,120263
3452700,76561198094466768,730,120245
4344284,76561198044839749,301520,120043
3391005,Shtiffles,730,120027
4733094,ThePON3Wolf,4000,120015
