item_id,release_date_imputed,tags&genres,hours,minutes
19800,2005-10-04,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",550.2833333333333,17.0
15370,2007-10-16,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'RPG']",2369.0,0.0
19930,2008-04-18,"['Strategy', 'City Builder', 'Medieval', 'RTS', 'Singleplayer', 'Multiplayer']",975.5833333333334,35.0
15350,2007-09-25,['Casual'],0.0,0.0
19810,2002-05-31,"['Action', 'Tactical']",0.2833333333333333,17.0
3540,2008-10-15,"['Casual', 'Puzzle', 'Singleplayer', '2D']",2801.9333333333334,56.0
22000,2008-10-13,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']",4304.4,24.0
2820,2008-10-16,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']",11473.2,12.0
1230,2008-10-17,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']",290.01666666666665,1.0
18300,2008-10-20,"['Casual', 'Indie', 'Puzzle']",386.03333333333336,2.0
20200,2008-10-21,"['Indie', 'Casual', 'Sports', 'Bowling']",11.533333333333333,32.0
12200,2008-10-21,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",23599.916666666668,55.0
19900,2008-10-22,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19912.466666666667,28.0
11240,2008-10-23,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",274.48333333333335,29.0
256522,2009-01-01,['Simulation'],,
275144,2009-01-01,['Simulation'],,
256521,2009-01-01,['Simulation'],,
222569,2009-01-01,['Simulation'],,
256535,2009-01-01,['Simulation'],,
256611,2009-01-01,['Simulation'],,
256576,2009-01-01,['Simulation'],,
9480,2009-01-28,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",54538.03333333333,2.0
17470,2008-10-20,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",15740.383333333333,23.0
12770,2008-12-16,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",252.05,3.0
17410,2009-01-13,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",48072.083333333336,5.0
18500,2008-12-08,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",20705.216666666667,13.0
16450,2009-02-12,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",8800.9,54.0
15400,2008-03-05,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",206.65,39.0
18600,2007-07-04,"['Indie', 'Strategy']",358.0833333333333,5.0
11340,2009-03-19,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",161.98333333333332,59.0
25830,2005-05-10,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",899.2333333333333,14.0
23460,2009-02-27,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",93.78333333333333,47.0
10600,2009-03-04,['Strategy'],,
21010,2009-03-04,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",128.61666666666667,37.0
22180,2007-03-30,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",1574.8666666666666,52.0
13210,2007-11-19,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",11045.233333333334,14.0
12640,2009-02-27,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",185.63333333333333,38.0
21600,2009-03-09,"['Strategy', 'Casual', 'Pirates']",83.13333333333334,8.0
27020,2008-03-21,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",29.133333333333333,8.0
24740,2009-02-03,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",35718.73333333333,44.0
90047,2009-03-11,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']",,
26000,2009-03-09,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",406.23333333333335,14.0
26006,2009-03-16,"['Action', 'Indie']",,
26005,2009-03-16,"['Action', 'Indie']",,
11330,2009-03-19,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",224.35,21.0
27800,2009-03-19,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",5.666666666666667,40.0
9850,2009-03-10,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",113.43333333333334,26.0
3600,2009-04-15,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",232.18333333333334,11.0
29580,2006-10-27,"['RPG', 'Massively Multiplayer']",,
29540,2005-04-28,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",,
29560,2006-04-28,"['Massively Multiplayer', 'RPG']",,
29570,2008-09-25,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",,
23700,2009-04-16,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",509.01666666666665,1.0
16060,2009-04-29,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",0.45,27.0
1930,2009-04-30,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",2714.4333333333334,26.0
18470,2009-04-30,"['Strategy', 'Western']",37.11666666666667,7.0
7510,2009-02-10,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",1477.9333333333334,56.0
22200,2009-04-21,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",2185.05,3.0
26007,2009-04-29,['Indie'],,
25900,2008-09-23,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",4125.25,15.0
16200,2009-05-06,"['Simulation', 'Casual']",68.4,24.0
7840,2009-05-06,"['Racing', 'Action']",46.016666666666666,1.0
8890,2005-03-08,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",226.98333333333332,59.0
8880,2002-03-26,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",568.8166666666667,49.0
34500,2009-06-04,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",79.83333333333333,50.0
1280,2009-06-09,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",4361.1,6.0
10150,2009-06-10,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",12533.316666666668,19.0
29160,2018-01-03,"['Adventure', 'Indie', 'Short', 'Puzzle']",33.28333333333333,17.0
12470,2004-04-30,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",621.75,45.0
22340,2006-04-26,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']",700.95,57.0
22330,2007-09-11,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",86943.8,48.0
22320,2002-04-29,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",26653.3,18.0
900883,2009-06-16,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",,
12440,2007-05-18,"['Adventure', 'Point & Click', 'Comedy']",31.066666666666666,4.0
32710,1999-09-01,"['Simulation', 'Tanks']",0.43333333333333335,26.0
32740,1998-09-07,"['Simulation', 'Flight']",2.2666666666666666,16.0
12460,2008-09-15,"['Strategy', 'RTS']",148.83333333333334,50.0
21980,2009-06-30,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",1905.8166666666666,49.0
31860,2007-10-01,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",28.916666666666668,55.0
31900,2006-10-01,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",14.166666666666666,10.0
31920,2008-07-01,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",42.733333333333334,44.0
31930,2007-07-01,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",36.85,51.0
35800,2008-12-24,"['Casual', 'Indie', 'Psychedelic']",1245.3666666666666,22.0
12690,2009-07-07,"['Simulation', 'Hunting', 'Sports', 'America']",90.51666666666667,31.0
31170,2009-07-07,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",805.1666666666666,10.0
21660,2009-07-07,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",6103.116666666667,7.0
6080,2007-10-09,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",380.8,48.0
6010,1992-06-01,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",284.1166666666667,7.0
6090,2003-12-02,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",10.766666666666667,46.0
6060,2005-11-01,"['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",88635.53333333334,32.0
32310,1989-07-01,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",60.0,0.0
32330,2008-06-03,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",519.2,12.0
32360,2009-07-15,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",2147.4,24.0
35300,2008-11-20,"['Strategy', 'RTS']",8.083333333333334,5.0
35310,2009-06-02,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",37.86666666666667,52.0
31980,2009-07-21,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",19.55,33.0
31990,2009-07-21,,,
10140,2006-12-20,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",153.53333333333333,32.0
10100,2006-09-01,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']",20.833333333333332,50.0
10130,2007-10-30,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']",635.3666666666667,22.0
10110,2006-09-01,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']",61.483333333333334,29.0
1256,2009-07-24,['Action'],,
10120,2008-06-04,"['Action', 'Casual', 'Space', 'On-Rails Shooter']",14.116666666666667,7.0
33520,2009-07-24,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']",333.65,39.0
3610,2009-07-27,"['Casual', 'Hidden Object']",28.7,42.0
21680,2008-08-14,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']",256.55,33.0
21670,2009-07-28,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']",388.48333333333335,29.0
21030,2009-07-29,"['Action', 'Superhero', ""Beat 'em up""]",52.3,18.0
36000,2009-08-04,"['Action', 'Indie', 'Third Person', 'Shooter']",435.96666666666664,58.0
32370,2003-11-19,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",48548.6,36.0
29180,2009-08-18,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']",1287.1666666666667,10.0
38410,1998-12-01,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']",6382.733333333334,44.0
38420,2001-03-01,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",1461.25,15.0
38430,1999-06-01,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]",158.73333333333332,44.0
38440,2000-11-01,"['Strategy', 'RTS', 'Fantasy', 'Classic', 'Third Person', 'Surreal', 'Real-Time', 'RPG', 'Action', 'Singleplayer', 'Magic', 'Multiplayer']",290.1333333333333,8.0
35050,2009-08-19,,,
31180,2009-08-20,['Adventure'],507.98333333333335,59.0
37960,2009-08-24,"['Casual', 'Match 3', 'Puzzle']",186.1,6.0
38000,2009-08-24,"['Casual', 'Puzzle']",13.483333333333333,29.0
37400,2009-06-22,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']",215.93333333333334,56.0
13570,2005-03-29,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']",2226.5666666666666,34.0
11390,2009-08-27,"['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']",770.8166666666667,49.0
34420,2009-08-28,"['Strategy', 'Medieval', 'RTS']",26.95,57.0
43100,2009-10-30,"['Simulation', 'Family Friendly']",392.25,15.0
33730,2009-09-23,"['Simulation', 'Driving']",320.0833333333333,5.0
35000,2009-09-08,"['Adventure', 'Action', 'Ninja', 'Stealth', 'Cute', 'Singleplayer', '3D Platformer', 'Platformer', 'Third Person', 'Family Friendly', 'Multiplayer', 'Funny', 'Open World', 'Controller', 'Co-op', 'Great Soundtrack']",1273.9,54.0
39392,2009-09-23,,,
39391,1999-11-30,,,
37600,2009-05-26,"['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Surreal', 'Family Friendly', 'Atmospheric', 'Singleplayer', 'Cute']",160.08333333333334,5.0
24029,2009-09-25,"['Simulation', 'Trains', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",,
32140,2009-09-28,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']",27.233333333333334,14.0
31190,2009-09-07,['Adventure'],430.3333333333333,20.0
32770,2009-08-18,"['Action', 'Multiplayer', 'Shooter', 'FPS']",19.933333333333334,56.0
208306,2009-10-01,"['Simulation', 'Trains', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric']",,
37300,2009-09-30,"['Casual', 'Management']",6.216666666666667,13.0
208300,2009-10-01,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op']",,
40300,2009-10-30,"['RPG', 'Open World', 'Gothic', 'Fantasy', 'Adventure', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Action', 'Magic', 'Dark Fantasy', 'Great Soundtrack', 'Action RPG', 'Medieval', 'Difficult', 'Sandbox', 'Story Rich', 'Character Customization', 'Classic']",3394.8166666666666,49.0
35070,2009-10-01,"['Casual', 'Agriculture']",48.86666666666667,52.0
10606,2009-10-05,['Strategy'],,
40700,2009-10-16,"['Point & Click', 'Adventure', 'Puzzle', 'Indie', 'Great Soundtrack', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Robots', 'Hand-drawn', '2D', 'Stylized', 'Casual', 'Cute', 'Story Rich', 'Classic', 'Touch-Friendly', 'Hidden Object', 'Difficult', 'Sci-fi']",2475.65,39.0
24840,2007-09-04,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']",2731.883333333333,53.0
24870,2009-09-15,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']",3322.65,39.0
41500,2009-10-27,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']",29584.883333333335,53.0
24800,2009-03-12,"['Strategy', 'RTS', 'Base Building', 'Singleplayer', 'Multiplayer', 'Action', 'War', 'Sci-fi', 'Alternate History', 'FMV', 'Co-op']",13634.616666666667,37.0
901735,2009-10-27,"['Strategy', 'Medieval', 'Simulation', 'RTS', 'Multiplayer', 'Classic', 'Singleplayer', 'Economy']",,
42800,2009-10-27,['Strategy'],16.216666666666665,13.0
39560,2009-10-27,"['Action', 'FPS']",209.38333333333333,23.0
