user_id,item_id,recommend,sentiment_analisys,modified_date,app_name&title
76561198076098774,215080,True,2,2015-08-02,WAKFU
76561198103253374,570,True,1,2014-02-24,Dota 2
76561198048417105,271590,True,1,2015-12-28,Grand Theft Auto V
76561198048417105,730,True,1,2015-02-27,Counter-Strike: Global Offensive
76561198048417105,244160,True,1,2020-08-13,Homeworld Remastered Collection
76561198048417105,270880,True,1,2020-02-14,American Truck Simulator
76561198090842891,8190,True,1,2015-01-16,Just Cause 2
76561198055767971,247730,False,1,2015-06-10,Nether: Resurrected
76561197998052647,233630,True,1,2014-11-27,
adohya343,303390,False,1,2020-02-24,Dead Bits
76561198145436942,221100,True,1,2014-08-02,DayZ
jjas01,208812,False,1,2014-11-03,Tomb Raider: Tomb of the Lost Adventurer
jjas01,218620,False,1,2015-10-17,PAYDAY 2
jjas01,243120,True,1,2013-10-08,Betrayer
jjas01,234140,True,1,2015-12-28,Mad Max
jjas01,204450,True,1,2014-05-08,Call of Juarez® Gunslinger
jjas01,225260,True,1,2014-02-18,Brutal Legend
jjas01,50300,True,1,2013-10-27,Spec Ops: The Line
jjas01,201810,True,1,2014-06-04,Wolfenstein: The New Order
jjas01,212630,False,0,2020-07-09,Tom Clancy's Ghost Recon: Future Soldier™
jjas01,427820,False,1,2020-03-02,Hitman GO: Definitive Edition
3xotic26,500,True,1,2014-02-26,Left 4 Dead
3xotic26,440,True,1,2014-02-26,Team Fortress 2
3xotic26,49520,True,2,2014-02-26,Borderlands 2
3xotic26,550,True,2,2013-07-15,Left 4 Dead 2
iamthetrashlord,206420,True,1,2015-06-16,Saints Row IV
iamthetrashlord,213670,True,1,2014-07-20,South Park™: The Stick of Truth™
3dster,550,True,2,2015-08-24,Left 4 Dead 2
76561198079990063,231040,True,2,2014-03-14,Beatbuddy: Tale of the Guardians
Forty-Nine,221100,True,1,2014-08-28,DayZ
Forty-Nine,376300,False,1,2020-01-11,GUILTY GEAR Xrd -SIGN-
76561198051017916,351040,True,1,2015-05-30,
76561198051017916,250600,True,1,2014-05-26,The Plan
L4M1NAS,227940,True,1,2020-08-15,Heroes & Generals
L4M1NAS,437220,True,2,2020-03-25,
L4M1NAS,221100,True,2,2015-03-05,DayZ
76561198096766604,301520,False,1,2020-07-16,Robocraft
76561197995322437,264710,True,1,2015-07-23,Subnautica
imsojipper,218620,True,1,2014-07-07,PAYDAY 2
76561198084542731,206420,True,1,2015-01-16,Saints Row IV
76561198084542731,47790,True,2,2014-02-16,Medal of Honor™
76561198103671881,570,True,1,2015-04-11,Dota 2
mrpfresh,236110,True,0,2020-08-22,Dungeon Defenders II
mrpfresh,346110,True,1,2015-10-16,ARK: Survival Evolved
mrpfresh,232790,True,1,2020-01-09,Broken Age
GamerFag,440,True,2,2012-07-15,Team Fortress 2
GamerFag,70,True,1,2011-01-27,Half-Life
GamerFag,420,True,1,2011-01-27,Half-Life 2: Episode Two
GamerFag,380,True,2,2011-01-27,Half-Life 2: Episode One
GamerFag,220,True,2,2011-01-27,Half-Life 2
GamerFag,1250,True,2,2010-12-16,Killing Floor
EHS-R3AP3R,339230,False,1,2015-09-09,ZOMBI
EHS-R3AP3R,349700,True,1,2015-10-15,Romero's Aftermath
EHS-R3AP3R,226700,True,2,2013-11-26,
EHS-R3AP3R,209160,True,1,2013-12-12,Call of Duty®: Ghosts
chidori_647,219990,True,1,2013-12-15,Grim Dawn
chidori_647,213670,True,1,2014-03-05,South Park™: The Stick of Truth™
chidori_647,21100,False,1,2013-11-30,F.E.A.R. 3
chidori_647,8190,True,1,2013-12-02,Just Cause 2
chidori_647,215470,False,0,2013-11-28,Primal Carnage
76561198092227136,730,True,2,2014-09-11,Counter-Strike: Global Offensive
76561198092227136,1250,True,1,2014-05-26,Killing Floor
hellcat59,4000,True,1,2014-07-18,Garry's Mod
76561198007584361,401650,True,1,2015-09-10,PAYDAY 2: Gage Chivalry Pack
tbimperator,35450,True,2,2012-05-22,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
Allahu_Akbar666,230410,True,2,2015-01-17,Warframe
Allahu_Akbar666,304930,False,1,2014-10-24,Unturned
ulramite,290020,True,1,2014-10-27,LogicBots
ulramite,248860,True,1,2014-02-08,NEO Scavenger
ulramite,211820,True,1,2020-07-24,Starbound
-GM-Dragon,226700,False,0,2014-03-08,
-GM-Dragon,244850,True,1,2015-06-10,
76561198054040292,298260,True,1,2015-03-13,Only If
76561198078799606,370240,False,1,2015-10-01,NBA 2K16
76561198078799606,730,True,1,2015-06-29,Counter-Strike: Global Offensive
76561198078799606,233450,True,1,2014-05-02,Prison Architect
I_DID_911_JUST_SAYING,214420,True,2,2020-06-27,Gear Up
I_DID_911_JUST_SAYING,365670,True,1,2020-06-26,Blender
I_DID_911_JUST_SAYING,440,True,1,2020-06-26,Team Fortress 2
I_DID_911_JUST_SAYING,4000,True,1,2020-06-26,Garry's Mod
I_DID_911_JUST_SAYING,221260,True,1,2013-05-06,Little Inferno
750805,369070,False,1,2020-03-24,Slain: Back from Hell
750805,91310,False,1,2020-05-06,
diabeticfuck,218620,True,1,2015-08-31,PAYDAY 2
diabeticfuck,419070,True,1,2015-12-28,Warhammer: End Times - Vermintide Sigmar's Blessing
diabeticfuck,333930,False,1,2015-11-23,Dirty Bomb®
diabeticfuck,287700,True,1,2015-09-04,METAL GEAR SOLID V: THE PHANTOM PAIN
76561198054465623,302830,False,1,2015-01-10,BLOCKADE 3D
76561198054465623,24240,True,1,2014-01-04,PAYDAY™ The Heist
76561198054465623,39800,True,1,2015-04-24,Nation Red
76561198054465623,250600,True,1,2014-02-21,The Plan
76561198054465623,105600,True,2,2015-07-13,Terraria
76561198054465623,113020,True,1,2014-04-03,Monaco: What's Yours Is Mine
aaropro,440,True,1,2014-08-29,Team Fortress 2
aaropro,221100,True,1,2020-06-08,DayZ
abiam,238960,True,1,2014-11-16,
FrankoWalker,310370,True,1,2015-01-04,The Way of Life Free Edition
FrankoWalker,260410,True,1,2014-12-06,Get Off My Lawn!
FrankoWalker,236390,True,1,2014-05-16,War Thunder
LightfootSword7,221100,False,1,2015-11-26,DayZ
LightfootSword7,383870,True,1,2020-03-06,Firewatch
SALTTHEW0UND,248820,True,1,2015-06-12,Risk of Rain
SALTTHEW0UND,730,True,2,2014-08-28,Counter-Strike: Global Offensive
SALTTHEW0UND,550,True,1,2014-05-20,Left 4 Dead 2
SALTTHEW0UND,204030,True,1,2014-03-25,Fable - The Lost Chapters
SALTTHEW0UND,440,True,2,2013-12-02,Team Fortress 2
SALTTHEW0UND,383080,True,1,2015-11-15,
express157,304930,True,1,2014-09-02,Unturned
76561198074644990,242760,True,1,2015-02-05,The Forest
76561198074644990,207230,True,2,2015-02-06,ArcheBlade™
76561198074644990,9180,False,1,2013-12-24,Commander Keen
76561198064304806,730,True,0,2015-12-11,Counter-Strike: Global Offensive
TomoeMamiewe,10150,True,1,2014-02-16,Prototype™
TomoeMamiewe,4000,True,1,2020-06-24,Garry's Mod
76561198057086148,214950,True,1,2015-01-17,Total War™: ROME II - Emperor Edition
Acidius99,218620,True,1,2014-06-21,PAYDAY 2
Acidius99,292030,True,1,2020-06-03,
Acidius99,261640,True,1,2020-06-24,Borderlands: The Pre-Sequel
Acidius99,220240,True,2,2014-12-30,Far Cry 3
Acidius99,271290,False,1,2015-07-09,
acorn13,313740,True,1,2014-07-31,
acorn13,34330,True,1,2012-07-12,
acorn13,271590,True,1,2015-05-01,Grand Theft Auto V
adamcookie,570,True,2,2020-08-14,Dota 2
AddzyTheBaddzy,291550,True,2,2015-02-02,Brawlhalla
AddzyTheBaddzy,259080,True,2,2013-12-16,Just Cause 2: Multiplayer Mod
mrfunkyjunkie,233250,True,1,2014-01-05,
mrfunkyjunkie,256350,True,2,2014-11-23,
mrfunkyjunkie,249380,True,1,2015-03-11,
mradobe7,275850,False,0,2020-08-28,No Man's Sky
76561198167207237,337320,True,1,2020-01-10,Paint the Town Red
76561198167207237,391540,True,0,2015-12-25,Undertale
76561198167207237,265930,True,1,2015-11-29,Goat Simulator
76561198167207237,620,True,1,2015-11-06,Portal 2
cancerkek,730,True,1,2015-02-27,Counter-Strike: Global Offensive
76561198073508075,10090,True,2,2014-04-13,Call of Duty: World at War
76561198073508075,251570,True,1,2020-01-22,
76561198073508075,218680,True,1,2014-06-07,Scribblenauts Unlimited
76561198074323290,252490,False,1,2020-04-12,Rust
76561198074323290,251060,False,1,2020-08-21,Wargame: Red Dragon
76561198090899557,252490,False,0,2020-07-28,Rust
advenger95,22370,True,1,2015-06-05,Fallout 3: Game of the Year Edition
advenger95,307690,True,1,2015-09-02,Sleeping Dogs: Definitive Edition
advenger95,72850,True,1,2015-06-05,
EndAtHallow,1250,True,1,2015-01-15,Killing Floor
76561198063624801,440,True,0,2014-01-12,Team Fortress 2
aeryal,440,True,2,2014-05-03,Team Fortress 2
76561198070263209,570,True,1,2013-12-13,Dota 2
76561198015968275,248610,True,1,2015-09-06,Door Kickers
Agiegamma,208090,True,1,2014-02-12,Loadout
76561198082614708,250340,True,1,2014-04-28,Blockland
Agronoth,244850,True,1,2014-02-09,
Agronoth,221640,True,1,2015-04-24,Super Hexagon
Agronoth,104900,True,1,2015-03-21,ORION: Prelude
Agronoth,105600,True,2,2015-02-28,Terraria
Agronoth,9450,False,1,2015-07-15,"Warhammer® 40,000: Dawn of War® - Soulstorm"
UnholyFallenAngel,262410,True,2,2014-10-07,World of Guns: Gun Disassembly
UnholyFallenAngel,222940,True,2,2015-12-22,THE KING OF FIGHTERS XIII STEAM EDITION
UnholyFallenAngel,221040,True,1,2014-05-06,Resident Evil 6 / Biohazard 6
76561198068565589,221100,True,1,2014-02-22,DayZ
76561198068565589,286570,True,1,2015-07-18,F1 2015
76561198068565589,263440,False,2,2014-10-24,
SlutOnTheSpit,4000,True,2,2014-01-02,Garry's Mod
WestyGaming,223710,True,1,2014-06-07,Cry of Fear
NaruseAiria,317360,True,2,2014-10-28,Double Action: Boogaloo
NaruseAiria,108600,True,0,2014-10-15,Project Zomboid
NaruseAiria,259080,True,2,2013-12-20,Just Cause 2: Multiplayer Mod
NaruseAiria,208520,True,1,2013-12-06,Omerta - City of Gangsters
76561198067713802,239660,True,1,2015-09-27,Soldier Front 2
76561198067713802,304930,True,2,2015-03-28,Unturned
76561198187212131,730,True,1,2020-07-08,Counter-Strike: Global Offensive
76561198044678148,495890,True,1,2020-07-29,Montaro
76561198044678148,472680,True,1,2020-07-05,Elisa: The Innkeeper - Prequel
Alex680,4000,True,1,2014-04-25,Garry's Mod
alansiulun,295270,True,2,2014-11-01,
alansiulun,265930,True,1,2015-05-21,Goat Simulator
Albolah,283920,True,1,2015-12-29,Putt-Putt® Joins the Parade
Albolah,440,True,1,2015-10-18,Team Fortress 2
Albolah,294650,True,1,2015-12-30,Putt-Putt® Goes to the Moon
76561198003056556,432020,False,1,2020-01-09,What's under your blanket !?
76561198003056556,233720,True,1,2014-08-15,Surgeon Simulator
maxpaynepillkiller,319630,True,0,2020-07-16,Life is Strange - Episode 1
maxpaynepillkiller,12120,True,1,2015-12-30,Grand Theft Auto: San Andreas
maxpaynepillkiller,241930,True,1,2020-07-24,Middle-earth™: Shadow of Mordor™
maxpaynepillkiller,428690,True,2,2020-05-30,Youtubers Life
maxpaynepillkiller,55230,True,2,2015-10-07,Saints Row: The Third
maxpaynepillkiller,243470,False,1,2020-01-01,Watch_Dogs™
AlexNoClutch,227860,False,1,2015-06-05,Castle Story
Alexwai04,218620,True,1,2015-01-09,PAYDAY 2
76561198095481910,208090,True,0,2014-02-01,Loadout
76561198164545985,730,True,1,2020-05-12,Counter-Strike: Global Offensive
AlkalineDeath,228280,True,1,2015-03-02,Baldur's Gate: Enhanced Edition
AlkalineDeath,240760,True,1,2014-10-16,Wasteland 2: Director's Cut
76561198075935236,226700,True,1,2015-01-26,
76561198075935236,250900,True,2,2015-08-27,The Binding of Isaac: Rebirth
mintifreshbadger,35450,True,1,2015-11-09,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
AlpacaRevolution,9900,True,1,2020-07-07,Star Trek Online
AlpacaRevolution,212680,True,1,2014-10-02,FTL: Faster Than Light
AlpacaRevolution,346110,False,1,2015-09-13,ARK: Survival Evolved
AlphaBryn444,236370,True,1,2020-08-28,Interstellar Marines
76561198071952798,381210,True,1,2020-07-07,
76561198071952798,265930,False,1,2020-01-14,Goat Simulator
76561198071952798,218620,True,1,2020-05-23,PAYDAY 2
76561198071952798,205100,True,1,2013-11-29,Dishonored
76561198009001563,570,True,1,2014-09-03,Dota 2
76561198016753953,271290,True,1,2014-03-21,
76561198016753953,570,True,1,2014-01-27,Dota 2
smegmyfoodle,346010,True,1,2015-02-03,Besiege
smegmyfoodle,239250,True,1,2015-01-22,Castlevania: Lords of Shadow 2
76561198057869849,313120,True,2,2015-06-01,Stranded Deep
76561198058836921,211820,True,2,2015-01-17,Starbound
lol_ursuchanoob,218620,True,0,2014-08-08,PAYDAY 2
lol_ursuchanoob,12210,True,1,2014-04-17,
lol_ursuchanoob,220240,True,1,2014-03-12,Far Cry 3
lol_ursuchanoob,17300,True,1,2014-01-23,Crysis
AMV72,206440,True,1,2013-01-21,To the Moon
AMV72,209100,False,1,2012-09-27,Resident Evil: Operation Raccoon City
AMV72,209000,True,1,2013-11-25,Batman™: Arkham Origins
AMV72,218060,True,1,2013-11-25,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien
AMV72,24240,True,1,2012-07-19,PAYDAY™ The Heist
76561198069170979,440,True,1,2015-06-26,Team Fortress 2
76561198085956238,224540,False,0,2020-02-03,Ace of Spades: Battle Builder
76561198085956238,242860,False,1,2020-02-03,Verdun
76561198085956238,47410,True,1,2020-02-18,Stronghold Kingdoms
76561198085956238,34330,False,0,2020-02-13,
76561198132540690,730,True,1,2015-05-26,Counter-Strike: Global Offensive
76561198132540690,220200,True,1,2015-03-05,Kerbal Space Program
711armageddoncarmageddon,113020,True,1,2015-07-04,Monaco: What's Yours Is Mine
711armageddoncarmageddon,105600,True,1,2015-07-03,Terraria
711armageddoncarmageddon,9480,True,1,2015-07-03,Saints Row 2
76561198034868596,359870,True,1,2020-06-17,FINAL FANTASY X/X-2 HD Remaster
Andraison,22230,True,0,2015-07-31,Rock of Ages
76561198055790408,203770,True,2,2013-12-06,Crusader Kings II
76561198069560699,550,True,1,2013-12-30,Left 4 Dead 2
76561198069560699,259080,True,1,2013-12-16,Just Cause 2: Multiplayer Mod
76561198069560699,72850,True,1,2013-11-28,
76561198069560699,8870,True,1,2014-03-26,BioShock Infinite
76561198099625419,230410,True,1,2014-05-08,Warframe
76561198099625419,200260,True,1,2014-05-08,Batman: Arkham City - Game of the Year Edition
76561198099625419,19900,True,2,2013-12-22,Far Cry® 2: Fortune's Edition
76561198099625419,241540,True,1,2013-12-20,State of Decay
76561198099625419,220,True,1,2013-11-28,Half-Life 2
76561198084032274,227940,False,1,2014-10-29,Heroes & Generals
76561198084032274,236390,False,2,2014-09-29,War Thunder
Angrovar,17390,True,1,2014-08-16,SPORE™
Angrovar,359320,True,1,2015-11-11,Elite Dangerous
AngryAinsley,317360,True,1,2015-08-01,Double Action: Boogaloo
AngryAinsley,253030,True,1,2015-08-01,Race The Sun
AngryAinsley,295110,True,1,2015-07-24,
AngryAinsley,264710,True,1,2015-04-07,Subnautica
uradumbtit,274310,True,1,2014-05-29,Always Sometimes Monsters
uradumbtit,4000,True,1,2014-08-04,Garry's Mod
76561198037038784,252470,True,1,2020-09-12,Space Pirates And Zombies 2
IKillNoobsFirst,730,True,1,2015-03-27,Counter-Strike: Global Offensive
76561198037888300,344770,True,2,2015-09-12,fault - milestone two side:above
1234865654,22380,True,1,2014-06-29,Fallout: New Vegas
76561198040925596,440,True,2,2020-07-18,Team Fortress 2
76561198084123358,9900,True,1,2015-02-07,Star Trek Online
Apachehavoc,107410,False,1,2014-10-31,Arma 3
ApexNZ,221640,True,1,2014-02-03,Super Hexagon
ApexNZ,202170,True,1,2014-05-09,Sleeping Dogs
ApexNZ,49520,True,1,2014-02-09,Borderlands 2
ApexNZ,245490,True,1,2014-08-19,Trials Fusion™
ApexNZ,313120,True,1,2015-02-28,Stranded Deep
76561198039441595,113020,False,1,2014-06-09,Monaco: What's Yours Is Mine
76561198039441595,319510,False,2,2015-01-23,Five Nights at Freddy's
76561198039441595,20,False,1,2014-06-20,Team Fortress Classic
76561198039441595,209080,False,1,2014-05-31,Guns of Icarus Online
76561198039441595,223470,False,1,2014-05-07,POSTAL 2
76561198039441595,417860,True,1,2015-11-20,Emily is Away
76561198039441595,269250,True,1,2015-05-06,WORLD END ECONOMiCA episode.01
76561198039441595,313740,False,0,2014-11-18,
76561198039441595,8190,True,0,2014-05-31,Just Cause 2
76561198036687918,377160,True,1,2015-12-20,Fallout 4
benjamin27,730,True,1,2015-11-20,Counter-Strike: Global Offensive
benjamin27,244850,True,1,2014-07-19,
AppoGetsSuperAdmin,212500,True,1,2015-06-26,The Lord of the Rings Online™
AppoGetsSuperAdmin,570,False,0,2015-08-29,Dota 2
AppoGetsSuperAdmin,104900,True,1,2015-08-08,ORION: Prelude
76561198071475367,12160,True,1,2020-01-11,Midnight Club 2
76561198049916759,219990,True,2,2015-07-02,Grim Dawn
76561198049916759,293260,True,1,2015-09-11,Card Hunter
76561198065064829,219640,True,1,2020-05-13,Chivalry: Medieval Warfare
XABLAUziitu,214420,False,2,2015-12-22,Gear Up
XABLAUziitu,105600,True,1,2015-10-17,Terraria
XABLAUziitu,440,True,1,2013-02-15,Team Fortress 2
XABLAUziitu,200210,True,1,2013-01-24,Realm of the Mad God
76561198012909706,218130,True,1,2013-12-07,Dungeonland
dragonchief,252490,False,1,2014-01-10,Rust
76561198040530605,270210,True,1,2020-05-23,Melody's Escape
76561198040530605,386070,True,1,2020-03-04,Planetary Annihilation: TITANS
76561198040530605,8930,True,2,2020-08-03,Sid Meier's Civilization® V
76561198040530605,330830,True,1,2020-04-15,Tales from the Borderlands
76561198040530605,218230,True,1,2014-06-27,PlanetSide 2
76561198040530605,104900,True,2,2014-06-09,ORION: Prelude
76561198040530605,440,True,1,2014-01-01,Team Fortress 2
76561198040530605,240,True,1,2011-12-30,Counter-Strike: Source
76561197974500703,8980,True,1,2012-07-15,Borderlands
76561197974500703,31270,True,1,2012-06-17,
76561197974500703,113200,True,1,2012-06-17,The Binding of Isaac
76561197974500703,8190,True,1,2012-01-28,Just Cause 2
76561197974500703,43000,True,1,2012-01-28,Front Mission Evolved
76561197974500703,18700,False,1,2011-12-27,And Yet It Moves
76561197974500703,98800,True,1,2011-12-20,Dungeons of Dredmor
76561197974500703,107100,True,2,2011-12-20,Bastion
76561197974500703,630,True,1,2010-12-28,Alien Swarm
76561197974500703,57300,True,2,2010-12-28,Amnesia: The Dark Descent
76561198047185525,213670,True,1,2014-03-20,South Park™: The Stick of Truth™
76561198047185525,218620,True,1,2014-06-27,PAYDAY 2
76561198047185525,226620,True,1,2013-12-16,Desktop Dungeons
sweep6060,391540,True,0,2020-02-21,Undertale
bilyitu,570,True,1,2014-10-06,Dota 2
bilyitu,730,True,1,2014-09-08,Counter-Strike: Global Offensive
76561198021244661,105600,True,1,2014-04-15,Terraria
76561198088538797,209870,True,2,2015-09-01,Blacklight: Retribution
deployablearchnagel,265630,True,1,2014-05-30,Fistful of Frags
rotflmaoman,401920,True,1,2015-11-06,The Binding of Isaac: Afterbirth
armouredmarshmallow,33230,True,1,2020-07-20,Assassin's Creed 2 Deluxe Edition
armouredmarshmallow,239200,True,1,2020-03-27,Amnesia: A Machine for Pigs
armouredmarshmallow,440,True,1,2015-11-08,Team Fortress 2
armouredmarshmallow,346900,True,1,2015-05-24,AdVenture Capitalist
armouredmarshmallow,363970,True,1,2020-03-27,Clicker Heroes
armouredmarshmallow,65790,True,1,2020-07-20,ARMA: Cold War Assault
armouredmarshmallow,72850,True,1,2020-03-27,
armouredmarshmallow,57300,True,0,2020-03-27,Amnesia: The Dark Descent
armouredmarshmallow,230410,True,1,2020-03-27,Warframe
armouredmarshmallow,630,True,1,2015-05-24,Alien Swarm
76561198020928326,70,True,1,2014-07-01,Half-Life
Array71,8500,False,1,2014-09-27,EVE Online
Array71,244850,True,1,2014-06-24,
76561198039874575,221100,True,0,2014-02-01,DayZ
arronlim13,99900,True,2,2015-05-28,Spiral Knights
ARTHERDUNGER10,250900,True,2,2015-04-13,The Binding of Isaac: Rebirth
Mackus1011,211820,True,2,2013-12-06,Starbound
Mackus1011,380600,True,1,2015-08-31,Fishing Planet
Mackus1011,22380,True,1,2015-06-18,Fallout: New Vegas
Mackus1011,252490,True,0,2014-10-18,Rust
76561198041877981,2450,False,1,2014-01-09,Bloody Good Time
76561198041877981,241540,True,0,2014-02-28,State of Decay
ARZARNAR,220200,True,1,2020-03-31,Kerbal Space Program
darkmassieh,47780,True,1,2020-06-28,Dead Space™ 2
darkmassieh,377160,True,0,2020-07-20,Fallout 4
darkmassieh,4000,True,1,2020-07-06,Garry's Mod
darkmassieh,107410,True,1,2015-05-09,Arma 3
darkmassieh,230190,True,1,2015-04-21,War for the Overworld
darkmassieh,435881,True,2,2020-05-18,Fallout 4 Far Harbor
darkmassieh,490650,True,1,2020-08-29,
darkmassieh,391270,True,1,2015-08-06,Fingerbones
darkmassieh,301520,True,2,2015-07-30,Robocraft
darkmassieh,227680,False,1,2015-01-08,
asianturtlefrenzy,246420,True,1,2015-12-27,Kingdom Rush
asianturtlefrenzy,289130,True,1,2015-12-27,Endless Legend™
asianturtlefrenzy,234630,True,2,2015-12-27,Project CARS
asianturtlefrenzy,253030,True,1,2020-01-02,Race The Sun
asianturtlefrenzy,249050,True,1,2015-12-27,Dungeon of the Endless™
asianturtlefrenzy,418340,True,1,2015-12-26,RWBY: Grimm Eclipse
